Date,Time,Level,Direction,Rate of Increase,Rate of Decrease,Time to Overflow,Time to Low Level,Minimum Level,Maximum Level
2023-11-19,18:38:22,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:38:33,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:38:43,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:38:53,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:39:04,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:39:14,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:39:24,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:39:34,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:39:45,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:39:55,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:40:05,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:40:15,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:40:26,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:40:36,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:40:46,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:40:57,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:41:07,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:41:17,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:41:27,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:41:38,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:41:48,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:41:59,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:42:09,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:42:20,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:42:30,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:42:40,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:42:50,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:43:01,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:43:11,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:43:21,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:43:31,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:43:42,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:43:52,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:44:02,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:44:12,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:44:23,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:44:33,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:44:43,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:44:53,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:45:04,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:45:14,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:45:24,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:45:34,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:45:45,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:45:55,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:46:05,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:46:15,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:46:26,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:46:36,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:46:46,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:46:57,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:47:07,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:47:17,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:47:27,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:47:38,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:47:48,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:47:58,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:48:08,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:48:19,6.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:48:29,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:48:40,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:48:51,6.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:49:01,6.5,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:49:12,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:49:22,5.4,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:49:32,6.5,increasing,12.00 ft/hour,0.00 ft/hour,19,Not Ready,8,2
2023-11-19,18:49:43,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:49:53,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:50:03,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:50:14,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:50:25,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:50:35,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:50:48,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:50:59,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:51:09,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:51:19,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:51:30,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:51:40,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:51:51,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:52:02,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:52:13,6.5,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:52:23,5.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:52:34,6.5,increasing,12.00 ft/hour,0.00 ft/hour,19,Not Ready,8,2
2023-11-19,18:52:44,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:52:56,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:53:06,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:53:17,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:53:27,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:53:37,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:53:48,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:53:58,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:54:09,6.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:54:19,6.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:54:29,6.5,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:54:40,6.5,decreasing,0.00 ft/hour,13.20 ft/hour,Not Ready,19,8,2
2023-11-19,18:54:50,6.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:56:16,6.6,,,,,,8,2
2023-11-19,18:56:26,6.6,,,,,,8,2
2023-11-19,18:56:36,6.6,,,,,,8,2
2023-11-19,18:56:46,6.6,,,,,,8,2
2023-11-19,18:56:56,6.6,,,,,,8,2
2023-11-19,18:57:06,6.6,,,,,,8,2
2023-11-19,18:57:16,6.6,,,,,,8,2
2023-11-19,18:57:26,6.6,,,,,,8,2
2023-11-19,18:57:36,6.6,,,,,,8,2
2023-11-19,18:57:46,6.6,,,,,,8,2
2023-11-19,18:57:56,6.6,,,,,,8,2
2023-11-19,18:58:06,6.6,,,,,,8,2
2023-11-19,18:58:16,6.6,,,,,,8,2
2023-11-19,18:58:26,6.6,,,,,,8,2
2023-11-19,18:58:36,5.5,,,,,,8,2
2023-11-19,18:58:46,6.6,,,,,,8,2
2023-11-19,18:58:56,5.5,,,,,,8,2
2023-11-19,18:59:06,6.6,,,,,,8,2
2023-11-19,18:59:16,6.6,,,,,,8,2
2023-11-19,18:59:31,6.6,,,,,,8,2
2023-11-19,18:59:42,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:59:52,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:00:02,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:00:12,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:00:22,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:00:32,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:00:42,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:00:52,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:01:03,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:01:13,6.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:01:24,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:01:34,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:01:45,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:01:55,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:02:02,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:02:13,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:02:23,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:02:34,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:02:44,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:02:54,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:03:05,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:03:12,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:03:23,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:03:34,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:03:46,6.7,decreasing,0.00 ft/hour,14.40 ft/hour,Not Ready,19,8,2
2023-11-19,19:03:57,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:04:07,6.7,decreasing,0.00 ft/hour,14.40 ft/hour,Not Ready,19,8,2
2023-11-19,19:04:17,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:04:28,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:04:33,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:04:43,6.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:04:54,6.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:05:04,6.7,decreasing,0.00 ft/hour,15.60 ft/hour,Not Ready,19,8,2
2023-11-19,19:05:15,6.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:05:23,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:05:34,6.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:05:49,6.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:06:00,6.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:06:10,6.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:06:21,6.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:06:23,6.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:06:34,6.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:12:06,6.9,,,,,,8,2
2023-11-19,19:12:16,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:12:26,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:12:37,6.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:12:48,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:12:58,6.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:13:09,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:13:19,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:13:30,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:13:41,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:13:51,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:14:01,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:14:12,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:14:22,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:14:32,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:14:42,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:14:52,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:15:03,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:15:13,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:15:23,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:15:34,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:15:44,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:15:54,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:16:04,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:16:15,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:16:25,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:16:36,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:16:47,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:16:57,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:17:07,6.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:17:17,6.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:17:28,6.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:17:38,7.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:17:48,6.9,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,19,8,2
2023-11-19,19:17:58,7.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:18:09,6.9,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,19,8,2
2023-11-19,19:18:19,7.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:18:29,6.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:18:39,7.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:18:50,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:19:00,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:19:10,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:19:20,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:19:30,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:19:41,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:19:51,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:20:01,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:20:12,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:20:22,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:20:33,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:20:43,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:20:54,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:21:04,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:21:14,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:21:25,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:45:36,7.4,,,,,,8,2
2023-11-19,19:45:47,7.4,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:45:57,7.4,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:46:07,7.4,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:46:18,7.1,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:46:28,7.4,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:46:38,7.4,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:50:39,7.5,,,,,,8,2
2023-11-19,19:50:50,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:51:00,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:51:10,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:51:20,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:51:31,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:51:41,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:51:51,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:52:01,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:52:12,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:52:22,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:52:32,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:52:42,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:52:53,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:53:03,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:53:13,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:53:23,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:53:34,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:53:44,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:53:54,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:54:04,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:54:15,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:54:25,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:54:35,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:54:45,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:54:55,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:55:06,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:55:16,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:55:26,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:55:37,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,19:55:47,7.5,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:55:57,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:56:07,7.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:56:18,7.5,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:56:28,7.5,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:56:38,7.5,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:56:48,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,19:56:58,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:57:09,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:57:19,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:57:29,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:57:39,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:57:50,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:58:00,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:58:10,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:58:20,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:58:31,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:58:41,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:58:51,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:59:01,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:59:12,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
